prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
array,array%string%other%boolean%number,0,observe scoped key path,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1264,,observeScopedKeyPath
void,void%boolean%function%undefined%other,0,on do change scoped key path,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1269,,onDidChangeScopedKeyPath
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1292,,coerce
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1298,,coerce
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1306,,coerce
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1314,,coerce
boolean,boolean%other%string%object%undefined,0,validate,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1333,,validate
number,number%boolean%other%int%integer,0,validate maximum length,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1340,,validateMaximumLength
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1351,,coerce
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1358,,coerce
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1394,,coerce
boolean,boolean%other%number%string%function,0,coerce,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1414,,coerce
boolean,boolean%number%other%object%bool,0,coerce minimum and maximum,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1424,,coerceMinimumAndMaximum
boolean,boolean%function%other%void%string,0,validate enum,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1435,,validateEnum
boolean,boolean%bool%other%boolean|undefined%object,0,be plain object,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1456,,isPlainObject
webinspector.remoteobject,webinspector.remoteobject%object%goog.editor.field%other%displayobject,0,sort object,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1458,,sortObject
boolean,boolean%other%webinspector.remoteobject%object%void,0,without empty object,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/config.js,1467,,withoutEmptyObjects
boolean,boolean%bool%other%jquery%object,0,should compile,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/typescript.js,16,,shouldCompile
string,string%other%array%object%array.<string>,0,get cache path,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/typescript.js,20,,getCachePath
string,string%function%array.<function()>%other%object,0,compile,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/typescript.js,35,,compile
other,other%object%string%boolean%ithenable,0,create version and option digest,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/typescript.js,48,,createVersionAndOptionsDigest
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,6,,exports
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,24,,get
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,25,,set
webinspector.view,webinspector.view%other%boolean%observable%object,0,view for item,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,55,,viewForItem
void,void%undefined%other%boolean%ithenable,0,send to browser process,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,70,,sendToBrowserProcess
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,78,,log
other,other%string%array%object%number,0,warn,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,82,,warn
protocol.error,protocol.error%error%other%string%string|error,0,error,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,86,,error
boolean,boolean%string%number%array.<string>%void,0,exit with status code,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/initialize-benchmark-window.js,110,,exitWithStatusCode
other,other%boolean%ithenable%array%object,0,reopen project command,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,25,,reopenProjectCommand
nodelist,nodelist%other%webinspector.view%void%webinspector.heapsnapshotproviderproxy,0,create reopen project list view,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,33,,createReopenProjectListView
undefined,undefined%void%other%boolean%object,0,update,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,45,,update
string,string%other%number%array%object,0,task description,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,53,,taskDescription
boolean,boolean%void%undefined%bool%array,0,apply windows jump list removal,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,60,,applyWindowsJumpListRemovals
boolean,boolean%void%undefined%other%element,0,update window jump list,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,75,,updateWindowsJumpList
void,void%undefined%other%function%boolean,0,dispose,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,104,,dispose
void,void%other%boolean%ithenable%undefined,0,dispose project menu,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,112,,disposeProjectMenu
other,other%nodelist%webinspector.view%void%boolean,0,create project menu,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,119,,createProjectsMenu
other,other%string%htmlelement%element%jquery,0,create label,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,135,,createLabel
string,string%string|undefined%other%object%array.<string>,0,well base name,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/reopen-project-menu-manager.js,141,,betterBaseName
void,void%undefined%boolean%other%string,0,destroy,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,40,,destroy
boolean,boolean%bool%other%boolean|undefined%void,0,be alive,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,47,,isAlive
boolean,boolean%bool%void%other%boolean|undefined,0,be destroy,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,51,,isDestroyed
other,other%string%array%object%number,0,get grammar,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,55,,getGrammar
string,string%other%array.<string>%number%array,0,get language id,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,59,,getLanguageId
string,string%boolean%other%array%number,0,get non word character,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,63,,getNonWordCharacters
boolean,boolean%number%array.<string>%string%other,0,suggest indent for buffer row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,77,,suggestedIndentForBufferRow
number,number%boolean%int%string%other,0,suggest indent for line at buffer row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,98,,suggestedIndentForLineAtBufferRow
number,number%boolean%string%array.<string>%other,0,suggest indent for edited buffer row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,119,,suggestedIndentForEditedBufferRow
number,number%string%boolean%array.<string>%int,0,suggest indent for line with scope at buffer row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,151,,_suggestedIndentForLineWithScopeAtBufferRow
string,string%number%other%object%string|null,0,comment string for position,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,185,,commentStringsForPosition
function,function%other%object%void%array,0,build highlight iterator,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,203,,buildHighlightIterator
string,string%other%string|undefined%array.<string>%number,0,class name for scope id,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,207,,classNameForScopeId
other,other%object%webinspector.textrange%array%number,0,get invalidate range,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,223,,getInvalidatedRanges
void,void%function%undefined%other%boolean,0,on do change highlighting,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,227,,onDidChangeHighlighting
function,function%void%undefined%boolean%other,0,on do tokenize,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,231,,onDidTokenize
string,string%other%string|node%object%goog.ui.component,0,get grammar selection content,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,235,,getGrammarSelectionContent
void,void%undefined%other%boolean%string,0,update for injection,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,239,,updateForInjection
number,number%other%string%boolean%int,0,retokenize line,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,253,,retokenizeLines
array,array%number%jquery%undefined%other,0,start tokenizing,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,265,,startTokenizing
boolean,boolean%number%string%other%bool,0,tokenize in background,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,272,,tokenizeInBackground
boolean,boolean%array%other%string%promise,0,tokenize next chunk,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,282,,tokenizeNextChunk
void,void%boolean%other%undefined%function,0,mark tokenization complete,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,321,,markTokenizationComplete
number,number%element%other%jquery%array.<element>,0,first invalid row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,328,,firstInvalidRow
other,other%element%number%node%undefined,0,validate row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,332,,validateRow
void,void%number%other%number|jquery%undefined,0,invalidate row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,336,,invalidateRow
boolean,boolean%undefined%void%other%treenode,0,update invalid row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,342,,updateInvalidRows
void,void%boolean%undefined%other%function,0,buffer do change,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,354,,bufferDidChange
void,void%function%other%undefined%ithenable,0,buffer do finish transaction,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,378,,bufferDidFinishTransaction
boolean,boolean%bool%other%void%undefined,0,be foldable at row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,380,,isFoldableAtRow
other,other%number%boolean%string%array.<string>,0,build tokenized line for row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,384,,buildTokenizedLinesForRows
other,other%number%boolean%string%array.<string>,0,build tokenized line for row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,407,,buildTokenizedLineForRow
boolean,boolean%number%other%string%array.<string>,0,build tokenized line for row with text,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,411,,buildTokenizedLineForRowWithText
number,number%other%boolean%webinspector.textrange%object,0,tokenized line for row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,425,,tokenizedLineForRow
number,number%other%boolean%webinspector.textrange%object,0,tokenized line for row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,451,,tokenizedLinesForRows
other,other%number%array.<string>%node%array,0,stack for row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,459,,stackForRow
boolean,boolean%other%void%array.<string>%string,0,open scope for row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,463,,openScopesForRow
number,number%other%string%array.<element>%object,0,scope from tag,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,472,,scopesFromTags
number,number%int%other%string%array.<string>,0,indent level for line,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,492,,indentLevelForLine
object,object%other%string%webinspector.remoteobject%array,0,scope descriptor for position,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,507,,scopeDescriptorForPosition
number,number%object%other%webinspector.textrange%array.<object>,0,token for position,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,528,,tokenForPosition
number,number%object%other%webinspector.textrange%number|undefined,0,token start position for position,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,533,,tokenStartPositionForPosition
number,number%other%webinspector.textrange%object%array.<object>,0,buffer range for scope at position,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,539,,bufferRangeForScopeAtPosition
boolean,boolean%bool%void%other%element,0,be row comment,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,600,,isRowCommented
other,other%number%range%boolean%object,0,get foldable range contain point,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,604,,getFoldableRangeContainingPoint
number,number%other%int%google.maps.latlng%object,0,get foldable range at indent level,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,621,,getFoldableRangesAtIndentLevel
other,other%object%array%number%array.<object>,0,get foldable range,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,639,,getFoldableRanges
number,number%int%element%other%number|undefined,0,end row for fold at row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,653,,endRowForFoldAtRow
number,number%int%element%number|undefined%undefined,0,end row for comment fold at row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,661,,endRowForCommentFoldAtRow
number,number%int%element%other%undefined,0,end row for code fold at row,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,674,,endRowForCodeFoldAtRow
string,string%number%boolean%array%array.<string>,0,increase indent regex for scope descriptor,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,697,,increaseIndentRegexForScopeDescriptor
string,string%array%number%other%array.<string>,0,decrease indent regex for scope descriptor,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,701,,decreaseIndentRegexForScopeDescriptor
string,string%array%boolean%array.<string>%number,0,decrease next indent regex for scope descriptor,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,705,,decreaseNextIndentRegexForScopeDescriptor
string,string%number%boolean%other%array,0,fold end regex for scope descriptor,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,709,,foldEndRegexForScopeDescriptor
string,string%regexp%array%other%array.<string>,0,regex for pattern,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,713,,regexForPattern
number,number%other%string%ithenable%array,0,log line,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,722,,logLines
boolean,boolean%number%undefined%other%void,0,seek,,,,/home/zcl/Desktop/parametermismatch/dataset/atom/src/text-mate-language-mode.js,739,,seek
