prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
object,object%imagedata%other%image%arraybuffer,0,create image data,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,10,,createImageData
other,other%object%imagedata%google.maps.point%image,0,canvas from image data,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,16,,canvasFromImageData
boolean,boolean%number%other%object%void,0,build pixel match preview,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,23,,buildPixelMatchPreview
number,number%int%idbindex%number|undefined%integer,0,index of,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,47,,indexOf
boolean,boolean%other%number%object%string,0,to be close to pixel,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,54,,toBeCloseToPixel
boolean,boolean%number%other%string%object,0,compare,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,56,,compare
boolean,boolean%bool%element%number%string,0,to equal one of,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,72,,toEqualOneOf
boolean,boolean%number%other%string%object,0,compare,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,74,,compare
boolean,boolean%bool%string%number%other,0,to be valid chart,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,89,,toBeValidChart
boolean,boolean%number%other%string%object,0,compare,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,91,,compare
boolean,boolean%number%other%bool%string,0,to be chart of size,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,114,,toBeChartOfSize
boolean,boolean%number%other%string%object,0,compare,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,116,,compare
object,object%boolean%string%other%array.<*>,0,to equal image data,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,159,,toEqualImageData
boolean,boolean%number%other%string%object,0,compare,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/matchers.js,161,,compare
undefined,undefined%void%other%object%boolean,0,acquire chart,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/index.js,13,,acquireChart
void,void%undefined%other%function%boolean,0,release chart,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/index.js,19,,releaseChart
other,other%object%webinspector.remoteobject%function%webinspector.heapsnapshotproviderproxy,0,create mock context,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/index.js,24,,createMockContext
object,object%element|object%element%renderingcontext%other,0,context,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,2,,Context
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,16,,get
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,19,,set
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,25,,get
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,28,,set
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,34,,get
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,37,,set
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,43,,get
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,46,,set
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,52,,get
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,55,,set
other,other%number%object%string%array,0,get,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,61,,get
undefined,undefined%other%void%object%array,0,set,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,64,,set
function,function%void%string%boolean%other,0,init method,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,72,,_initMethods
number,number%other%object%string%element,0,arc,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,77,,arc
number,number%string%other%object%integer,0,arc to,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,78,,arcTo
string,string%other%array%void%undefined,0,begin path,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,79,,beginPath
number,number%other%undefined%string%boolean,0,bezier curve to,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,80,,bezierCurveTo
undefined,undefined%void%other%boolean%button,0,clear rect,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,81,,clearRect
object,object%other%element%jquery%number,0,clip,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,82,,clip
undefined,undefined%string%void%array%other,0,close path,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,83,,closePath
void,void%other%boolean%undefined%object,0,fill,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,84,,fill
element,element%other%object%number%jquery,0,fill rect,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,85,,fillRect
string,string%string|undefined%text%other%reacttext,0,fill text,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,86,,fillText
number,number%string%other%int%array,0,line to,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,87,,lineTo
string,string%other%text%string|undefined%reacttext,0,measure text,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,88,,measureText
other,other%boolean%jquery%void%undefined,0,move to,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,92,,moveTo
number,number%other%string%boolean%void,0,quadratic curve to,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,93,,quadraticCurveTo
other,other%me.rect%rectangle%openseadragon.rect%object,0,rect,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,94,,rect
undefined,undefined%void%boolean%promise%other,0,restore,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,95,,restore
number,number%other%boolean%google.maps.latlng%object,0,rotate,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,96,,rotate
undefined,undefined%void%boolean%other%ithenable,0,save,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,97,,save
void,void%boolean%other%array%undefined,0,set line dash,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,98,,setLineDash
array.<stroke>,array.<stroke>%other%string%void%object,0,stroke,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,99,,stroke
other,other%object%element%number%array,0,stroke rect,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,100,,strokeRect
undefined,undefined%void%other%array%boolean,0,set transform,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,101,,setTransform
number,number%boolean%other%string%object,0,translate,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,102,,translate
other,other%void%mixed%string%number,0,undefined],,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,106,,undefined]
webinspector.timelinemodel.record,webinspector.timelinemodel.record%ext.data.model%other%mutationrecord%model,0,record,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,113,,record
array,array%array.<object>%other%object%string,0,get call,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,120,,getCalls
void,void%undefined%boolean%function%other,0,reset call,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/context.js,124,,resetCalls
other,other%element%htmlelement%undefined%image,0,create canvas,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,1,,createCanvas
other,other%object%arraybuffer%string%array,0,read image data,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,8,,readImageData
void,void%other%function%object%boolean,0,onload,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,11,,onload
object,object%options%array%other%json,1,config,chart config,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,32,object,config
options,options%object%other%chart%array,1,option,chart acquisition option,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,32,object,options
string,string%object%svgattributes%hash%other,1,option canvas,canvas attribute,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,32,object,options.canvas
object,object%hash%string%function%other,1,option wrapper,canvas wrapper attribute,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,32,object,options.wrapper
boolean,boolean%string|boolean%number%boolean|function%boolean|object,1,option persistent,true chart release spec,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,32,boolean,options.persistent
layer,layer%other%undefined%rekapi.actor%$3dmol.glshape,0,acquire chart,injects new canvas div wrapper create teh associate chart instance use give config. additional option allow tweak element generation,,config option option canvas option wrapper option persistent,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,32,,acquireChart
void,void%undefined%other%function%boolean,0,release chart,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,78,,releaseChart
string,string%object%other%function%array,0,inject cs,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,87,,injectCSS
boolean,boolean%number%void%undefined%other,0,wait for resize,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,100,,waitForResize
undefined,undefined%boolean%void%other%jquery,0,resize,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,102,,resize
undefined,undefined%void%other%boolean%element,0,trigger mouse event,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/utils.js,109,,triggerMouseEvent
undefined,undefined%void%function%boolean%other,0,after draw,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/helpers.canvas/rounded-rect.js,7,,afterDraw
string,string%other%htmlelement%jquery%object,0,label,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/core.tooltip/opacity.js,53,,label
void,void%function%boolean%undefined%other,0,before datasets update,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/core.tooltip/opacity.js,63,,beforeDatasetsUpdate
undefined,undefined%void%function%boolean%other,0,after draw,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/core.tooltip/opacity.js,74,,afterDraw
number,number%boolean%undefined%void%other,0,border skip,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/borderSkipped/scriptable.js,10,,borderSkipped
number,number%boolean%undefined%void%other,0,border skip,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/borderSkipped/scriptable.js,31,,borderSkipped
string,string%cc.color%other%array%number,0,background color,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/backgroundColor/scriptable.js,10,,backgroundColor
string,string%cc.color%other%array%number,0,background color,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/backgroundColor/scriptable.js,29,,backgroundColor
number,number%object%other%integer%number|string,0,border width,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/borderWidth/scriptable.js,10,,borderWidth
number,number%object%other%integer%number|string,0,border width,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/borderWidth/scriptable.js,28,,borderWidth
string,string%other%cc.color%array%number,0,border color,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/borderColor/scriptable.js,10,,borderColor
string,string%other%cc.color%array%number,0,border color,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bar/borderColor/scriptable.js,30,,borderColor
string,string%cc.color%other%array%number,0,background color,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/element.point/rotation.js,30,,backgroundColor
number,number%integer%float%object%other,0,radius,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/fixtures/controller.bubble/radius-scriptable.js,14,,radius
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.ticks.tests.js,28,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.ticks.tests.js,36,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.ticks.tests.js,71,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.ticks.tests.js,81,,callback
function,function%other%class%string%object,0,constructor,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.scaleService.tests.js,9,,Constructor
string,string%number%other%boolean%object,0,decode fill value,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/plugin.filler.tests.js,2,,decodedFillValues
void,void%other%boolean%undefined%object,0,fill,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/plugin.filler.tests.js,139,,fill
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.controller.tests.js,67,,callback
other,other%void%function%undefined%object,0,create chart,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.controller.tests.js,136,,createChart
other,other%void%mixed%string%number,0,undefined],,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.controller.tests.js,1043,,undefined]
void,void%undefined%boolean%other%function,0,before dataset draw,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.controller.tests.js,1083,,beforeDatasetDraw
void,void%undefined%function%boolean%other,0,after dataset draw,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.controller.tests.js,1086,,afterDatasetDraw
string,string%other%jquery%string|undefined%jqlite,0,before title,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,371,,beforeTitle
string,string%other%object%text%type,0,title,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,374,,title
string,string%boolean%void%function%other,0,after title,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,377,,afterTitle
other,other%jquery%void%element%node,0,before body,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,380,,beforeBody
string,string%other%jquery%jqlite%object,0,before label,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,383,,beforeLabel
string,string%other%htmlelement%jquery%object,0,label,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,386,,label
string,string%other%jquery%boolean%function,0,after label,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,389,,afterLabel
void,void%function%other%jquery%node,0,after body,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,392,,afterBody
void,void%function%other%jquery%undefined,0,before footer,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,395,,beforeFooter
jquery,jquery%other%element%string%angular.jqlite,0,footer,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,398,,footer
function,function%void%boolean%other%undefined,0,after footer,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,401,,afterFooter
string,string%other%cc.color%text%string|undefined,0,label text color,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,404,,labelTextColor
number,number%other%int%array%array.<object>,0,item sort,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,523,,itemSort
other,other%filter%jquery%function|string%string,0,filter,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,604,,filter
string,string%other%object%text%type,0,title,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,788,,title
object,object%test%other%array%string,0,test,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,831,,test
string,string%other%jquery%string|undefined%jqlite,0,before title,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,976,,beforeTitle
string,string%other%object%text%type,0,title,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,979,,title
string,string%boolean%void%function%other,0,after title,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,982,,afterTitle
other,other%jquery%void%element%node,0,before body,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,985,,beforeBody
string,string%other%jquery%jqlite%object,0,before label,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,988,,beforeLabel
string,string%other%htmlelement%jquery%object,0,label,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,991,,label
string,string%other%jquery%boolean%function,0,after label,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,994,,afterLabel
void,void%function%other%jquery%node,0,after body,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,997,,afterBody
void,void%function%other%jquery%undefined,0,before footer,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,1000,,beforeFooter
jquery,jquery%other%element%string%angular.jqlite,0,footer,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,1003,,footer
function,function%void%boolean%other%undefined,0,after footer,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,1006,,afterFooter
string,string%other%cc.color%text%string|undefined,0,label text color,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.tooltip.tests.js,1009,,labelTextColor
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/scale.linear.tests.js,768,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/scale.logarithmic.tests.js,463,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/scale.logarithmic.tests.js,495,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/scale.logarithmic.tests.js,527,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/scale.logarithmic.tests.js,561,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/scale.logarithmic.tests.js,594,,callback
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/scale.logarithmic.tests.js,648,,callback
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,67,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,82,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,96,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,112,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,116,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,120,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,127,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,131,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,135,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,148,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,150,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,154,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,158,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,162,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,183,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,185,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,189,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,193,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,197,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,220,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,244,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,245,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,246,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,278,,hook
hook,hook%other%array%undefined%string,0,hook,,,,/home/zcl/Desktop/parametermismatch/dataset/Chart.js/test/specs/core.plugin.tests.js,279,,hook
