prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/client/karma.spec.js,307,,log
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/client/karma.spec.js,323,,log
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/client/karma.spec.js,338,,log
other,other%number%boolean%void%string,0,abc,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/client/stringify.spec.js,30,,abc
number,number%mixed%other%object%void,0,def,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/client/stringify.spec.js,31,,def
object,object%other%webinspector.remoteobject%t%array,0,my obj,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/client/stringify.spec.js,66,,MyObj
other,other%void%element%undefined%function,0,proxy,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/proxy.js,4,,Proxy
array,array%number%jquery%undefined%other,0,start,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/proxy.js,25,,start
undefined,undefined%other%array|null%number%void,0,stop,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/proxy.js,33,,stop
world,world%other%vertices%array%openseadragon.rect,0,world,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/world.js,9,,World
function,function%other%string%object%void,0,resolve,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/world.js,20,,_resolve
string,string%other%number%void%boolean,0,generate j,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/world.js,52,,generateJS
other,other%number%void%undefined%string,0,http get,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/proxy/test.js,1,,httpGet
string,string%other%object%array%array.<string>,0,framework,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/proxy/plugin.js,1,,framework
other,other%number%void%undefined%string,0,http get,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/middleware/test.js,1,,httpGet
other,other%function%void%promise%object,0,middleware,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/middleware/middleware.js,1,,middleware
string,string%other%object%array%array.<string>,0,framework,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/middleware/middleware.js,11,,framework
number,number%string%boolean%int%other,0,plus,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/modules/plus.js,2,,plus
number,number%string%boolean%int%other,0,plus,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/modules/plus.js,2,,plus
boolean,boolean%bool%other%boolean|undefined%void,0,be firefox before,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/tag/tag.js,2,,isFirefoxBefore59
boolean,boolean%bool%other%string%documentfragment,0,contains js tag,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/tag/tag.js,6,,containsJsTag
other,other%number%void%undefined%string,0,http get,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/headers/test.js,1,,httpGet
socket,socket%other%promise%server%object,0,socket,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/reconnecting/test.js,4,,socket
number,number%string%boolean%int%other,0,plus,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/reconnecting/plus.js,3,,plus
number,number%string%boolean%int%other,0,plus,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/behind-proxy/plus.js,3,,plus
number,number%string%boolean%int%other,0,plus,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/mocha/plus.js,3,,plus
number,number%string%boolean%int%other,0,plus,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/support/basic/plus.js,3,,plus
boolean,boolean%string%object%other%void,0,cleanse if need,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/step_definitions/core_steps.js,22,,cleanseIfNeeded
array,array%other%ithenable%boolean%void,0,exec karma,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/step_definitions/core_steps.js,35,,execKarma
other,other%undefined%jquery%function%element,0,start proxy,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/step_definitions/core_steps.js,38,,startProxy
other,other%string%void%mocha%number,0,executor,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/step_definitions/core_steps.js,58,,executor
function,function%void%undefined%boolean%other,0,do,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/step_definitions/core_steps.js,69,,done
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/e2e/step_definitions/core_steps.js,151,,callback
other,other%promise%jquery.promise%array%$.promise,0,stub promise,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,11,,stubPromise
boolean,boolean%other%undefined%void%promise,0,fake browser,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,23,,FakeBrowser
other,other%string%object%void%image,0,script browser,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,43,,ScriptBrowser
string,string%other%number%array.<string>%boolean,0,generate id,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,66,,generateId
boolean,boolean%bool%other%boolean|undefined%void,0,be capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,290,,isCaptured
boolean,boolean%bool%other%boolean|undefined%void,0,be capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,292,,isCaptured
boolean,boolean%bool%other%boolean|undefined%void,0,be capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,298,,isCaptured
boolean,boolean%bool%other%boolean|undefined%void,0,be capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/launcher.spec.js,300,,isCaptured
number,number%other%void%string%array,0,slice,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/runner.spec.js,41,,slice
number,number%other%void%string%array,0,slice,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/runner.spec.js,50,,slice
other,other%array%array.<string>%element%string,0,a method,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/emitter_wrapper.spec.js,12,,aMethod
other,other%element%array%array.<string>%number,0,a listener,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/emitter_wrapper.spec.js,18,,aListener
other,other%element%array%array.<string>%number,0,a listener,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/emitter_wrapper.spec.js,31,,aListener
function,function%void%other%undefined%array,0,another listener,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/emitter_wrapper.spec.js,48,,anotherListener
function,function%number%other%object%nodestylecallback,0,next tick callback,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/mocha-globals.js,52,,nextTickCallback
boolean,boolean%void%number%other%undefined,0,schedule next tick,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/mocha-globals.js,58,,scheduleNextTick
function,function%other%nodestylecallback%object%number,0,next callback,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/mocha-globals.js,64,,nextCallback
boolean,boolean%void%number%other%undefined,0,schedule next tick,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/mocha-globals.js,69,,scheduleNextTick
void,void%boolean%undefined%function%other,0,schedule next,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/mocha-globals.js,74,,scheduleNext
string,string%regexp%array%other%array.<string>,0,pattern,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,14,,patterns
array.<!webinspector.heapsnapshotgridnode>,array.<!webinspector.heapsnapshotgridnode>%string%other%number%object,0,path from,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,18,,pathsFrom
array,array%string%object%other%array.<string>,0,find file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,22,,findFile
string,string%other%object%void%array,0,glob,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,77,,Glob
string,string%other%object%void%array,0,glob,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,209,,Glob
string,string%other%object%void%array,0,glob,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,248,,Glob
void,void%boolean%other%ithenable%object,0,check result,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,290,,checkResult
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,299,,callback
string,string%other%object%void%array,0,glob,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,442,,Glob
string,string%other%object%void%array,0,glob,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,571,,Glob
string,string%other%object%void%array,0,glob,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,697,,Glob
string,string%other%object%void%array,0,glob,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/file-list.spec.js,780,,Glob
other,other%socket%promise%object%webinspector.heapsnapshotgridnode.childrenprovider,0,mk socket,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/browser.spec.js,15,,mkSocket
other,other%ithenable%function%webinspector.remoteobject%request,0,create success result,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/browser.spec.js,316,,createSuccessResult
other,other%ithenable%function%array%void,0,create fail result,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/browser.spec.js,320,,createFailedResult
boolean,boolean%other%ithenable%void%element,0,create skip result,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/browser.spec.js,324,,createSkippedResult
function,function%other%string%object%void,0,resolve,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/cli.spec.js,26,,resolve
undefined,undefined%other%void%array%object,0,set cwd,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/cli.spec.js,31,,setCWD
object,object%other%array%void%string,0,process args,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/cli.spec.js,36,,processArgs
object,object%other%ithenable%function%boolean,0,require,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/cli.spec.js,52,,require
function,function%other%object%string|function%string,0,get read file callback,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/preprocessor.spec.js,247,,getReadFileCallback
number,number%string%other%void%undefined,0,fb,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,24,,FB
undefined,undefined%void%function%other%object,0,on prototype bar,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,26,,onPrototypeBar
undefined,undefined%void%function%boolean%other,0,on foo,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,30,,onFoo
undefined,undefined%void%function%other%boolean,0,on foo bar,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,31,,onFooBar
boolean,boolean%other%undefined%void%function,0,foo,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,32,,foo
undefined,undefined%void%function%boolean%other,0,on foo,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,73,,onFoo
undefined,undefined%void%function%other%boolean,0,on foo bar,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,74,,onFooBar
boolean,boolean%other%undefined%void%function,0,foo,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,75,,foo
number,number%jquery%other%object%undefined,0,bar,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,76,,bar
undefined,undefined%void%function%boolean%other,0,on foo,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,113,,onFoo
undefined,undefined%void%function%boolean%other,0,on foo,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,123,,onFoo
function,function%other%number%void%promise,0,emit,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/events.spec.js,172,,emit
void,void%undefined%function%boolean%other,0,on run start,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/executor.spec.js,24,,onRunStart
function,function%void%undefined%other%function|null,0,on socket execute,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/executor.spec.js,25,,onSocketsExecute
boolean,boolean%bool%other%void%boolean|undefined,0,be all ready,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/executor.spec.js,36,,areAllReady
boolean,boolean%bool%other%void%boolean|undefined,0,be all ready,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/executor.spec.js,44,,areAllReady
boolean,boolean%bool%other%void%boolean|undefined,0,be all ready,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/executor.spec.js,51,,areAllReady
boolean,boolean%other%string%jquery%void,0,replace,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,14,,replace
other,other%string%promise%array%void,0,answer,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,49,,answers
undefined,undefined%self%void%boolean%jquery,0,close,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,88,,close
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,89,,write
undefined,undefined%string%void%other%enchant.timeline,0,prompt,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,90,,prompt
treenode,treenode%number%boolean%other%void,0,delete line leave,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,91,,_deleteLineLeft
treenode,treenode%number%node%other%boolean,0,delete line right,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,92,,_deleteLineRight
other,other%void%string%runnable%object,0,question,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,96,,question
string,string%number%boolean%array%other,0,evaluate config code,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init.spec.js,101,,evaluateConfigCode
string,string%other%boolean%array%function,0,resolve win path,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,13,,resolveWinPath
boolean,boolean%string%other%function%object,0,normalize config with default,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,15,,normalizeConfigWithDefaults
string,string%regexp%date%other%array.<string>,0,pattern from,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,28,,patternsFrom
string,string%other%object%array%boolean,0,wrap cfg,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,30,,wrapCfg
number,number%other%string%void%boolean,0,"""/home/config .js""",,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,44,,"""/home/config8.js"""
other,other%void%mixed%string%number,0,"""/conf/invalid.js""",,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,46,,"""/conf/invalid.js"""
object,object%other%ithenable%function%boolean,0,require,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,60,,require
boolean,boolean%string%other%jquery%number,0,invalid,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,367,,invalid
boolean,boolean%string%other%jquery%number,0,invalid,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,377,,invalid
other,other%function%object%array%array.<object>,0,forward args factory,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/config.spec.js,428,,forwardArgsFactory
other,other%string%object%array%void,0,serve file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/web-server.spec.js,37,,servedFiles
function,function%string%other%object%void,0,handler,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/web-server.spec.js,192,,handler
boolean,boolean%undefined%void%string%other,0,configure,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/logger.spec.js,10,,configure
void,void%boolean%jquery.promise%other%promise,0,schedule,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,52,,schedule
other,other%boolean%void%jquery.promise%function,0,then,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,57,,then
void,void%undefined%other%boolean%function,0,launch,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,66,,launch
boolean,boolean%void%undefined%other%element,0,mark capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,67,,markCaptured
boolean,boolean%bool%other%boolean|undefined%void,0,be all capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,68,,areAllCaptured
undefined,undefined%void%boolean%other%number,0,restart,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,69,,restart
void,void%undefined%boolean%other%function,0,kill,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,70,,kill
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,75,,on
function,function%other%number%void%promise,0,emit,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,76,,emit
void,void%boolean%undefined%angular.jqlite%other,0,remove listener,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,77,,removeListener
undefined,undefined%self%void%boolean%jquery,0,close,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,81,,close
undefined,undefined%self%void%boolean%jquery,0,close,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,83,,close
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,87,,on
function,function%other%number%void%promise,0,emit,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,88,,emit
undefined,undefined%void%google.maps.mapseventlistener%other%boolean,0,remove all listener,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,89,,removeAllListeners
string,string%number%other%object%array.<string>,0,address,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,97,,address
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,101,,on
undefined,undefined%void%google.maps.mapseventlistener%other%boolean,0,remove all listener,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,115,,removeAllListeners
boolean,boolean%bool%other%boolean|undefined%void,0,be all capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,250,,areAllCaptured
boolean,boolean%bool%other%boolean|undefined%void,0,be all capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,254,,areAllCaptured
boolean,boolean%bool%other%boolean|undefined%void,0,be all capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,265,,areAllCaptured
boolean,boolean%bool%other%boolean|undefined%void,0,be all capture,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,269,,areAllCaptured
other,other%undefined%void%function%string,0,mock process,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,285,,mockProcess
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,300,,on
function,function%other%number%void%promise,0,emit,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/server.spec.js,301,,emit
string,string%other%object%error%array,0,format error,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/reporter.spec.js,55,,formatError
number,number%object%array%other%string,0,original position for,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/reporter.spec.js,136,,originalPositionFor
boolean,boolean%bool%other%void%string,0,be directory,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/watcher.spec.js,101,,isDirectory
boolean,boolean%bool%other%void%object,0,be file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/watcher.spec.js,102,,isFile
boolean,boolean%bool%other%void%string,0,be directory,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/watcher.spec.js,106,,isDirectory
boolean,boolean%bool%other%void%object,0,be file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/watcher.spec.js,107,,isFile
mixed,mixed%string%error%array.<*>%other,0,expect,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/helper.spec.js,10,,expecting
number,number%other%justmath.vec2%array%boolean,0,d,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/helper.spec.js,169,,d
other,other%webinspector.networkrequest%object%function%string,0,mock env,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/completion.spec.js,8,,mockEnv
webinspector.heapsnapshotproviderproxy,webinspector.heapsnapshotproviderproxy%other%webinspector.heapsnapshotgridnode.childrenprovider%webinspector.networkrequest%request,0,create browser mock,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/reporters/progress.spec.js,39,,createBrowserMock
function,function%string%other%object%array.<*>,0,export,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/mocks/timer.js,3,,exports
undefined,undefined%self%void%boolean%jquery,0,close,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init/state_machine.spec.js,8,,close
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init/state_machine.spec.js,9,,write
undefined,undefined%string%void%other%enchant.timeline,0,prompt,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init/state_machine.spec.js,10,,prompt
treenode,treenode%number%boolean%other%void,0,delete line leave,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init/state_machine.spec.js,11,,_deleteLineLeft
treenode,treenode%number%node%other%boolean,0,delete line right,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init/state_machine.spec.js,12,,_deleteLineRight
other,other%void%string%runnable%object,0,question,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init/state_machine.spec.js,16,,question
other,other%boolean%void%promise%function,0,create answer,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/init/formatters.spec.js,12,,createAnswers
function,function%other%void%object%angular.jqlite,0,create handler,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/runner.spec.js,26,,createHandler
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/runner.spec.js,52,,write
void,void%boolean%jquery.promise%other%promise,0,schedule,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/runner.spec.js,58,,schedule
void,void%undefined%boolean%other%self,0,refresh,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/runner.spec.js,64,,refresh
array,array%string%object%other%void,0,add file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/runner.spec.js,65,,addFile
string,string%array%other%void%object,0,remove file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/runner.spec.js,66,,removeFile
object,object%other%string%array%void,0,change file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/runner.spec.js,67,,changeFile
other,other%server%webinspector.heapsnapshotproviderproxy%webinspector.heapsnapshotgridnode.childrenprovider%webinspector.networkrequest,0,create server,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/source_files.spec.js,36,,createServer
other,other%string%object%array%void,0,serve file,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/source_files.spec.js,63,,servedFiles
other,other%undefined%webglcontext%webinspector.networkrequest%object,0,web,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/proxy.spec.js,18,,web
number,number%other%int%lf.schema.column%object,0,w,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/proxy.spec.js,24,,ws
other,other%undefined%webglcontext%webinspector.networkrequest%object,0,web,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/proxy.spec.js,35,,web
number,number%other%int%lf.schema.column%object,0,w,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/proxy.spec.js,41,,ws
other,other%undefined%webglcontext%webinspector.networkrequest%object,0,web,,,,/home/zcl/Desktop/parametermismatch/dataset/karma/test/unit/middleware/proxy.spec.js,52,,web
