prediction,top_5,datapoint_type,cleaned_name,cleaned_comment,return_param_comment,params,filename,line_number,original,name
boolean,boolean%undefined%other%void%number,0,identify,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/assertions.js,20,,identify
boolean,boolean%undefined%other%void%number,0,identify,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/assertions.js,32,,identify
other,other%void%boolean%function%ithenable,0,circle error,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/json.spec.js,69,,CircleError
undefined,undefined%other%boolean%void%object,0,draw,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,27,,draw
string,string%other%array%cc.color%number,0,generate color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,30,,generateColors
undefined,undefined%other%boolean%void%object,0,draw,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,45,,draw
string,string%other%array%cc.color%number,0,generate color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,48,,generateColors
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,62,,slow
undefined,undefined%other%boolean%void%object,0,draw,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,67,,draw
string,string%other%array%cc.color%number,0,generate color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,70,,generateColors
undefined,undefined%other%boolean%void%object,0,draw,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,88,,draw
string,string%other%array%cc.color%number,0,generate color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,91,,generateColors
undefined,undefined%other%boolean%void%object,0,draw,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,106,,draw
string,string%other%array%cc.color%number,0,generate color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,107,,generateColors
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,108,,epilogue
undefined,undefined%other%boolean%void%object,0,draw,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,123,,draw
string,string%other%array%cc.color%number,0,generate color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,124,,generateColors
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,125,,epilogue
boolean,boolean%undefined%self%treenode%void,0,show,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,140,,show
undefined,undefined%other%boolean%void%object,0,draw,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,146,,draw
string,string%other%array%cc.color%number,0,generate color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,147,,generateColors
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,148,,epilogue
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,167,,write
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,178,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,178,,once
void,void%boolean%other%string%undefined,0,append rainbow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,183,,appendRainbow
other,other%void%mixed%string%number,0,rainbowify,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,184,,rainbowify
undefined,undefined%other%boolean%void%promise,0,draw scoreboard,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,185,,drawScoreboard
undefined,undefined%other%boolean%void%promise,0,draw rainbow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,186,,drawRainbow
number,number%string%other%object%google.maps.latlng,0,face,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,190,,face
number,number%boolean%other%boolean|string%int,0,cursor up,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,191,,cursorUp
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,213,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,213,,once
void,void%boolean%other%string%undefined,0,append rainbow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,218,,appendRainbow
other,other%void%mixed%string%number,0,rainbowify,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,219,,rainbowify
undefined,undefined%other%boolean%void%promise,0,draw scoreboard,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,220,,drawScoreboard
undefined,undefined%other%boolean%void%promise,0,draw rainbow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,221,,drawRainbow
number,number%string%other%object%google.maps.latlng,0,face,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,225,,face
number,number%boolean%other%boolean|string%int,0,cursor up,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,226,,cursorUp
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,255,,write
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,265,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,265,,once
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,281,,write
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,291,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,291,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,314,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,314,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,335,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,335,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,356,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,356,,once
other,other%void%mixed%string%number,0,rainbowify,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,362,,rainbowify
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,373,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,373,,once
other,other%void%mixed%string%number,0,rainbowify,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,387,,rainbowify
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,400,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,400,,once
other,other%void%mixed%string%number,0,rainbowify,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,406,,rainbowify
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,428,,write
string,string%cc.color%other%array%number,0,color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,435,,color
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,449,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,449,,once
number,number%boolean%other%boolean|string%int,0,cursor up,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,451,,cursorUp
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,474,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,474,,once
number,number%boolean%other%boolean|string%int,0,cursor up,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,476,,cursorUp
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,495,,write
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,513,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,513,,once
number,number%boolean%other%boolean|string%int,0,cursor up,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,515,,cursorUp
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,533,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,533,,once
number,number%boolean%other%boolean|string%int,0,cursor up,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,535,,cursorUp
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,548,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,548,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,554,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,554,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,560,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,560,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,566,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/nyan.spec.js,566,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,31,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,31,,once
void,void%undefined%boolean%other%string,0,sync,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,58,,sync
string,string%other%boolean%void%number,0,dirname,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,61,,dirname
other,other%stream%void%promise%webinspector.heapsnapshotgridnode.childrenprovider,0,create write stream,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,64,,createWriteStream
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,87,,slow
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,91,,slow
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,95,,slow
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,97,,once
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,115,,write
object,object%test%other%array%string,0,test,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,116,,test
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,131,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,131,,once
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,132,,callback
jquery,jquery%array%number%undefined%other,0,end,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,137,,end
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,150,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,150,,once
function,function%other%nodestylecallback%object%function|function,0,callback,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,151,,callback
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,164,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,164,,once
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,166,,write
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,178,,write
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,182,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,182,,once
other,other%object%string%undefined%array,0,log,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,195,,log
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,199,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,199,,once
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,212,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,212,,once
string,string%other%string|undefined%string|null%object,0,full title,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,217,,fullTitle
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,231,,write
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,256,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,256,,once
boolean,boolean%bool%boolean|undefined%other%void,0,be pending,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,259,,isPending
string,string%other%string|undefined%string|null%object,0,full title,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,264,,fullTitle
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,272,,write
void,void%undefined%function%boolean%string,0,on,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,291,,on
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,291,,once
boolean,boolean%bool%boolean|undefined%other%void,0,be pending,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,294,,isPending
string,string%other%string|undefined%string|null%object,0,full title,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,299,,fullTitle
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,307,,write
boolean,boolean%other%object%string%void,0,generate test,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,332,,generateTest
boolean,boolean%bool%boolean|undefined%other%void,0,be pending,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,336,,isPending
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,339,,slow
string,string%other%string|undefined%string|null%object,0,full title,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,343,,fullTitle
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,356,,write
angular.$q.promise,angular.$q.promise%other%boolean%jquery%function,0,once,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,388,,once
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/xunit.spec.js,395,,write
boolean,boolean%undefined%void%self%treenode,0,hide,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/landing.spec.js,44,,hide
boolean,boolean%undefined%void%self%treenode,0,hide,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/landing.spec.js,55,,hide
boolean,boolean%undefined%self%treenode%void,0,show,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/landing.spec.js,96,,show
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/landing.spec.js,104,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/spec.spec.js,33,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/spec.spec.js,44,,epilogue
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/spec.spec.js,56,,slow
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/spec.spec.js,61,,epilogue
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/spec.spec.js,80,,slow
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/spec.spec.js,85,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/spec.spec.js,99,,epilogue
string,string%cc.color%other%array%number,0,color,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,24,,color
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,39,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,51,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,59,,epilogue
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,68,,slow
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,79,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,90,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,100,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,110,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,130,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,138,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/dot.spec.js,148,,epilogue
string,string%other%number%boolean%object,0,write,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/progress.spec.js,19,,write
boolean,boolean%undefined%void%self%treenode,0,hide,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/progress.spec.js,33,,hide
number,number%other%float%justmath.vec2%boolean,0,cr,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/progress.spec.js,51,,CR
number,number%other%float%justmath.vec2%boolean,0,cr,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/progress.spec.js,74,,CR
boolean,boolean%undefined%self%treenode%void,0,show,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/progress.spec.js,118,,show
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/progress.spec.js,125,,epilogue
string,string%other%string|undefined%string|null%object,0,full title,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/list.spec.js,18,,fullTitle
number,number%boolean%other%string%function,0,slow,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/list.spec.js,22,,slow
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/list.spec.js,38,,epilogue
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/list.spec.js,49,,epilogue
number,number%other%float%justmath.vec2%boolean,0,cr,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/list.spec.js,58,,CR
other,other%void%mixed%string%undefined,0,epilogue,,,,/home/zcl/Desktop/parametermismatch/dataset/mocha/test/reporters/list.spec.js,62,,epilogue
