,cleaned_name,comment,datapoint_type,filename,line_number,name,params,return_param_comment,type
182,build,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/limit.test.js,17,build,,,
183,sort by id,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/findAll.test.js,12,sortById,,,
184,fixture a,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/findAll.test.js,19,fixtureA,,,
185,sort by id,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/schema.test.js,13,sortById,,,
186,fixture a,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/include/schema.test.js,24,fixtureA,,,
187,check timezone parsing,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/connection-manager.test.js,11,checkTimezoneParsing,,,
188,reload dynamic oi d,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/connection-manager.test.js,45,reloadDynamicOIDs,,,
189,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,52,logging,,,
190,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,199,logging,,,
191,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,224,logging,,,
192,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,249,logging,,,
193,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/postgres/dao.test.js,604,logging,,,
194,validate error,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/mysql/errors.test.js,13,validateError,,,
195,validate error,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/dialects/mariadb/errors.test.js,12,validateError,,,
196,run,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/sequelize/deferrable.test.js,17,run,,,
197,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/self.test.js,118,logging,,,
198,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/self.test.js,128,logging,,,
199,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/self.test.js,138,logging,,,
200,get item,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/scope.test.js,28,getItem,,,
201,log,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/associations/scope.test.js,252,logging,,,
202,default,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/assets/es6project.js,2,default,,,
203,export,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/integration/assets/project.js,3,exports,,,
204,close,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/transaction.test.js,18,close,,,
205,be not true,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance-validator.test.js,17,isNotTrue,,,
206,verbose,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/dialect-module-configuration.test.js,14,verbose,,,
207,a,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/utils.test.js,232,a,,,
208,b,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/utils.test.js,236,b,,,
209,c,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/utils.test.js,240,c,,,
210,throw error,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/errors.test.js,14,throwError,,,
211,throw error,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/errors.test.js,38,throwError,,,
212,set,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance/set.test.js,95,set,,,
213,set,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance/previous.test.js,16,set,,,
214,get,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/instance/previous.test.js,19,get,,,
215,where,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/update.test.js,52,Where,,,
216,apply fail test,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,183,applyFailTest,,,
217,apply pass test,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,207,applyPassTest,,,
218,custom fn,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,466,customFn,,,
219,custom fn,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,478,customFn,,,
220,custom fn,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/validation.test.js,553,customFn,,,
221,set,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/upsert.test.js,20,set,,,
222,get,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/upsert.test.js,23,get,,,
223,where,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/destroy.test.js,43,Where,,,
224,complex function,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/scope.test.js,16,complexFunction,,,
225,no args,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/scope.test.js,56,noArgs,,,
226,actual value,,0,/home/zcl/Desktop/parametermismatch/dataset/sequelize/test/unit/model/scope.test.js,66,actualValue,,,
